1979.00000,1980.00000,1981.00000,1982.00000,1983.00000,1984.00000,1985.00000,1986.00000,1987.00000,1988.00000,1989.00000,1990.00000,1991.00000,1992.00000,1993.00000,1994.00000,1995.00000,1996.00000,1997.00000,1998.00000,1999.00000,2000.00000,2001.00000,2002.00000,2003.00000,2004.00000,2005.00000,2006.00000,2007.00000,2008.00000,2009.00000,2010.00000,2011.00000,2012.00000,2013.00000,2014.00000,2015.00000
9000000.00000,9174953.00000,9342250.00000,9507514.00000,9672604.00000,10202263.00000,10476034.00000,10749483.00000,11030990.00000,11320401.00000,11613659.00000,11906605.00000,12192760.00000,12469563.00000,12736621.00000,12993718.00000,13244181.00000,13488237.00000,13729735.00000,13971907.00000,14216764.00000,14466550.00000,15359193.00000,15824778.00000,16199719.00000,16562362.00000,16931588.00000,17311457.00000,17700432.00000,18100325.00000,18511785.00000,18936864.00000,19376439.00000,19831283.00000,20302536.00000,20791154.00000,21298315.00000
