1979.00000,1980.00000,1981.00000,1982.00000,1983.00000,1984.00000,1985.00000,1986.00000,1987.00000,1988.00000,1989.00000,1990.00000,1991.00000,1992.00000,1993.00000,1994.00000,1995.00000,1996.00000,1997.00000,1998.00000,1999.00000,2000.00000,2001.00000,2002.00000,2003.00000,2004.00000,2005.00000,2006.00000,2007.00000,2008.00000,2009.00000,2010.00000,2011.00000,2012.00000,2013.00000,2014.00000,2015.00000,2016.00000,2017.00000,2018.00000,2019.00000,2020.00000,2021.00000,2022.00000,2023.00000,2024.00000,2025.00000,2026.00000,2027.00000,2028.00000,2029.00000,2030.00000,2031.00000,2032.00000,2033.00000,2034.00000,2035.00000,2036.00000,2037.00000,2038.00000,2039.00000,2040.00000,2041.00000,2042.00000,2043.00000,2044.00000,2045.00000,2046.00000,2047.00000,2048.00000,2049.00000,2050.00000
9000000.00000,9179453.00000,9351443.00000,9521582.00000,9691732.00000,10203124.00000,10476080.00000,10749485.00000,11030990.00000,11320401.00000,11613659.00000,11906605.00000,12192760.00000,12469563.00000,12736621.00000,12993718.00000,13244181.00000,13488237.00000,13729735.00000,13971907.00000,14216764.00000,14466550.00000,14722665.00000,14986493.00000,15259060.00000,15540728.00000,16235342.00000,16666318.00000,17035072.00000,17394058.00000,17756895.00000,18128983.00000,18511938.00000,18906575.00000,19313871.00000,19734533.00000,20169450.00000,20169450.00000,20169450.00000,20305916.00000,20444203.00000,20584523.00000,20727067.00000,20871998.00000,21019453.00000,21169536.00000,21322319.00000,21477836.00000,21636084.00000,21752069.00000,21869916.00000,21989466.00000,22110507.00000,22232770.00000,22308984.00000,22385129.00000,22460743.00000,22535301.00000,22608204.00000,22678783.00000,22746291.00000,22809904.00000,22868714.00000,22921733.00000,22967887.00000,23006015.00000,23034873.00000,23053131.00000,23059377.00000,23052119.00000,23029790.00000,22990755.00000
9000000.00000,9411855.28886,9829153.14499,10250807.81794,10675686.09295,11102619.15721,11530415.29432,11957873.11829,12383795.03697,12807000.62533,13226339.59281,13640704.04526,14049039.77012,14450356.31166,14843735.64890,15228339.34017,15603414.05141,15968295.43899,16322410.40765,16665277.81029,16996507.69474,17315799.23433,17622937.50219,17917789.26402,18200297.97152,18470478.13843,18728409.27555,18974229.54988,19208129.31855,19430344.67103,19641151.09436,19840857.35686,20029799.68712,20208336.30651,20376842.35737,20535705.25361,20685320.46749,20826087.75540,20958407.81577,21082679.36544,21199296.61453,21308647.11621,21411109.96447,21507054.31175,21596838.17712,21680807.51612,21759295.52372,21832622.14318,21901093.75495,21965003.02153,22024628.86589,22080236.56309,22132077.92667,22180391.57313,22225403.24970,22267326.21234,22306361.64249,22342699.09258,22376516.95166,22407982.92368,22437254.51233,22464479.50699,22489796.46538,22513335.18947,22535217.19157,22555556.14827,22574458.34052,22592023.07839,22608343.10956,22623505.01084,22637589.56242,22650672.10454
