1979.00000,1980.00000,1981.00000,1982.00000,1983.00000,1984.00000,1985.00000,1986.00000,1987.00000,1988.00000,1989.00000,1990.00000,1991.00000,1992.00000,1993.00000,1994.00000,1995.00000,1996.00000,1997.00000,1998.00000,1999.00000,2000.00000,2001.00000,2002.00000,2003.00000,2004.00000,2005.00000,2006.00000,2007.00000,2008.00000,2009.00000,2010.00000,2011.00000,2012.00000,2013.00000,2014.00000,2015.00000
969005000.00000,985368671.00000,1000851688.00000,1016062899.00000,1031202799.00000,1046488129.00000,1062492575.00000,1079171563.00000,1096190176.00000,1113459485.00000,1130520771.00000,1146946678.00000,1162076678.00000,1175717580.00000,1187881536.00000,1198578253.00000,1208197647.00000,1216738192.00000,1224629603.00000,1232167760.00000,1239513867.00000,1246866821.00000,1254321471.00000,1261981470.00000,1269906593.00000,1278088566.00000,1286469966.00000,1294927683.00000,1303138275.00000,1311311893.00000,1319421707.00000,1327625889.00000,1335900004.00000,1344244625.00000,1352699973.00000,1361267449.00000,1338362762.90313
